serverId,name,categories
2358,cheeeeseSMP,smp
2359,AdventurePvp,pvp|box|farming
2360,Yiyinoice,factions
2361,TheOutskirts,rpg|rolePlay
2362,Egsy,rpg
2363,g00dB0X,pvp
2364,CryptidSMPs1,smp
2365,BeanBoysSMP,smp
2366,BoisOnCrack,smp
2367,FunnaGun,pvp
2368,anarchy2034,creative
2369,aridonia,smp|factions|farming
2370,DuskDarf1,smp|rpg|factions
2371,muttytefut,smp
2372,con9aSMP,smp
2373,WARDENSLAIR,modded
2374,Worldisyour,smp
2375,FAdamSMP,smp
2376,myroom1231,minigames
2377,SkyLoge,modded
2378,PrisonRolep,prison|rolePlay
2379,boxpvptech,box|pvp
2380,fieldplay4,modded
2381,boxteal,pvp|farming
2382,boxpvp1z,pvp
2383,KoPeR9,smp
2384,oettam11,pvp
2385,SimonEcht,smp|skyblock
2386,noinvkeep,oldPVP|pvp|minigames
2387,GlockOut,smp|gens
2388,FinalRaid,rpg
2389,Destrayed,farming|pvp|rpg
2390,Onlineserve,smp
2391,sleepymcsmp,smp|rolePlay
2392,Eurogulf,rolePlay|factions|smp
2393,Adventura0,rpg
2394,GoodVibesMC,smp
2395,BizzareBoxS1,pvp
2396,THEFRANYBOYS,pvp|skyblock|prison
2397,HostileGN,gens
2398,PythonPVP,smp
2399,mmbox,pvp
2400,ITFE123,rolePlay|smp|minigames
2401,SylviesCMP,creative
2402,andriasmp,smp
2403,boxyyyy,pvp|modded|smp
2404,1Eend,smp
2405,treeteam45,smp
2406,pixelpik,smp
2407,NeverMined,pvp|gens|skyblock
2408,Tacolicious,minigames
2409,Skyies,farming|skyblock|prison
2410,PuniNoni333,smp
2411,PandaKYS,smp
2412,ZaxeSmpNew,smp
2413,jgsmp23,factions
2414,MinesAbyss,farming|prison|pvp
2415,BoxHive,box|pvp
2416,FunBoxTrra,box
2417,ContentSmp1,smp|pvp
2418,CartaCraft,smp
2419,RAINGEN,gens
2420,Natiko,smp
2421,Surv1veSt3al,skyblock|pvp|smp
2422,Smplastlife,smp
2423,ripulikakka,smp
2424,BloodySmp4,smp|farming|pvp
2425,NigeriassSMP,smp|farming
2426,DeathBoxer,pvp
2427,gluck69420,smp
2428,emielenronan,modded
2429,anarchy18930,creative
2430,zeuszeussmp,smp
2431,MetalDC,smp|pvp
2432,PandacornSMP,smp
2433,Ep1kLol,smp
2434,amir13892000,pvp
2435,MythiccBox,smp|farming|pvp
2436,OhBizarreBox,pvp
2437,DerpSMPPPPP,smp|pvp|rolePlay
2438,LifelinkBox,gens|farming|prison
2439,CapingCUBE,smp|modded|farming
2440,Im09aqtyMMC2,smp
2441,CorCraftSMP,smp
2442,JupitersSMP,smp
2443,Griffinducks,smp
2444,Enmegaby,smp
2445,DeadBox9,pvp
2446,Tribulation1,smp|pvp
2447,PoPoSurvival,pvp
2448,vanilla119mc,smp
2449,JoltedCraft,smp|factions
2450,manoz12,smp
2451,azureblocks,skyblock|factions
2452,PlaySurv1val,pvp
2453,ghoztbox,pvp
2454,SylvieChill,creative
2455,Sticksoapsmp,smp
2456,opsurvival30,smp
2457,RufusBox,pvp|gens|smp
2458,HelmoCraft,rpg|pvp|box
2459,S4ndwichCT,smp|oldPVP|pvp
2460,BOX100CHEST,pvp|box
2461,TakeAL1fe2,smp
2462,budzi,smp
2463,AvenBox,box|pvp
2464,ProjectNova,smp
2465,JuZzSpotSMP,smp|rolePlay|pvp
2466,cl0udysky,smp
2467,VioqAnnie,smp|rolePlay
2468,lyam69,smp
2469,PrankSMP03,smp
2470,Skwidster2,smp
2471,Pojatpojat,pvp
2472,0daboys0,smp
2473,DaBestBanana,smp
2474,PhenexBox,smp
2475,SMPDerp,smp
2476,OnlyForMe5,smp
2477,MenacePVP,pvp|smp
2478,TobySMPS3,smp|gens|minigames
2479,LillySteal,smp
2480,boxBG,box|pvp
2481,Coconut44,smp|pvp|gens
2482,TheSwiftSMP,smp
2483,thisisvery,smp
2484,Crypt1cBox,prison|pvp
2485,OnlyDirtSmp,smp
2486,toolbarhub,creative
2487,SuuuiiiSMP,smp|farming
2488,FrndlySmp,smp
2489,SCPSite16,rpg|prison|rolePlay
2490,iWildY,smp
2491,Boxpvpkit200,pvp
2492,DukMarioSMP,box
2493,redstonebui,creative
2494,KubucketBox,pvp
2495,OxigenBox,box
2496,LunarPVPNet,gens|minigames|pvp
2497,kochamkebaby,smp
2498,potato121212,smp
2499,01Box,smp|box
2500,Buildfun30,creative
2501,HateLifeSMP,smp|pvp|farming
2502,DockBoxx,box|pvp|gens
2503,TheNewWorld5,rolePlay
2504,flatessay,creative
2505,RoDownBox,gens|pvp|skyblock
2506,RacyLady,oldPVP|pvp|factions
2507,castleofwar,smp
2508,cutiessssmp,smp
2509,HorrorWolfYT,smp
2510,Containment,rolePlay|prison|rpg
2511,Strawbbyyy,smp|pvp
2512,CopSteal,smp|pvp
2513,revlife,smp|pvp|box
2514,Smpformifrie,smp
2515,SCPControl,prison|rolePlay|oldPVP
2516,JojoCraft23,smp
2517,anarchysur20,creative
2518,ChestPrac,pvp
2519,boxvip,pvp|box|farming
2520,Winkypiggy14,smp
2521,LegitpplsSMP,smp
2522,spoon13SMP,smp|pvp
2523,thecreativee,creative|pvp
2524,XycloneSMP,smp|pvp
2525,FarmingPower,modded
2526,codmining,box
2527,MarsonSMP,smp|rolePlay|pvp
2528,Augmentsteal,smp|pvp
2529,Darkening,box|pvp
2530,legendkorra,modded
2531,newerwind,creative|pvp|oldPVP
2532,morsmorsmp,smp
2533,PartyBoxPvP,prison
2534,Samworld1105,creative
2535,mapixsmp,smp|pvp
2536,jonafV2,pvp|modded|smp
2537,Sleepwell,smp
2538,MobGuns,rpg
2539,Manufactory,gens|pvp|skyblock
2540,OtakuGens,gens|farming|pvp
2541,Updation,smp|pvp
2542,chrchL0,smp
2543,igfxtihjzo,pvp|modded
2544,Dupe10S,pvp
2545,HexylicBox,gens
2546,pokequest2,modded
2547,Embarkk,prison
2548,Sidetrap,factions|pvp
2549,BoxyBurger,gens
2550,LastLife3,smp
2551,Wags99,smp
2552,BoxPvpQ,pvp
2553,PotWar,pvp|oldPVP
2554,TheGlobeSmp,smp|rolePlay|pvp
2555,Achespace,smp
2556,SigmaChads12,smp|factions
2557,PureSkies,farming|pvp|skyblock
2558,PinkBedSMP,gens|farming
2559,LunaSMPP,smp
2560,SopTaartFlam,rolePlay|modded
2561,TheWAVASMP,smp
2562,Price,gens|factions|pvp
2563,SkyGensPvP,gens|pvp
2564,whyuwhy,smp
2565,ClashRealms,pvp
2566,AarushGM999,smp
2567,Grandparents,pvp|minigames|factions
2568,GamerCitySMP,rolePlay
2569,DimensMine,pvp|farming
2570,BoxPG,box|pvp
2571,DupeXLife,smp|factions|gens
2572,69Mines,prison
2573,BMA123,smp
2574,Alstonanfr,smp
2575,boxbumble,box
2576,jamaljacksom,smp
2577,knit,pvp|minigames
2578,KabikiSMP,smp
2579,Bozosmp1324,smp
2580,NoLords,smp
2581,BlueCloud6,smp
2582,VanillaSteal,pvp
2583,Advancedforc,rpg|modded
2584,ConquerRPG,rpg|rolePlay|farming
2585,DrillLock,pvp|minigames
2586,radsevr,factions|smp|pvp
2587,FreshGumbo,smp|factions|rolePlay
2588,Life8Steal,smp
2589,CocaBox,pvp|minigames|gens
2590,Boxxy,pvp|minigames
2591,vallanox,smp|pvp
2592,FriendSMP61,smp
2593,lgbros,smp
2594,345server6,box
2595,bpsmp2345,smp
2596,2bombs2t,pvp|smp
2597,normsmp153,smp
2598,3nd3rKraft,smp
2599,FearNetBox,pvp
2600,SkbSim,skyblock
2601,MineHutOK123,smp
2602,owieczkacoco,smp
2603,Zappasmp,smp
2604,PoffyGens,gens|pvp|farming
2605,9321SMP,smp|pvp
2606,xLeBu4ik,smp|modded
2607,koziobox,pvp|box
2608,hs8udja,smp|factions|modded
2609,Disake,smp|pvp
2610,ShawlBox,gens|prison|minigames
2611,SupXBox,pvp|minigames|farming
2612,RhymRPG,rpg
2613,Lifemurder,pvp|minigames|rolePlay
2614,pinkbuble,smp
2615,MissZhania,smp|rolePlay|pvp
2616,MCArcane,rpg|pvp
2617,BeansMines,prison|farming|pvp
2618,duetcraft,smp
2619,SkySheep,gens
2620,MLGdigger,pvp|prison
2621,Frinzee,smp
2622,SkyBurger,gens
2623,nahasd,farming|rpg|smp
2624,RedFoxBox,box
2625,DefragSMP,smp
2626,DiamondSte4l,smp|pvp
2627,115mob2,smp|farming|pvp
2628,Jabadoobox,farming
2629,IamLore,smp
2630,XDOG,smp
2631,J7st4SMP,smp
2632,beatboxed,box
2633,HPSt3al,smp|pvp|factions
2634,TalkinBenSMP,smp
2635,FTPSTEAL,pvp|farming|smp
2636,Intentive,smp
2637,Lifesteal06,smp|oldPVP|pvp
2638,ripebox,pvp
2639,GangWarss,rpg|pvp|skyblock
2640,Fredsteray,smp
2641,RanchersSMP,smp
2642,GollaByen,smp|farming|rolePlay
2643,redstoneaw,creative
2644,NightKitPVP,oldPVP|minigames|pvp
2645,HjalStreams,smp|pvp
2646,oneychunky,smp
2647,LE2122,smp
2648,Osas2,smp
2649,IpWar,smp|rolePlay|pvp
2650,RainingLife,smp
2651,Orily,factions|smp
2652,JKSMP69420,smp
2653,Macomber,smp
2654,asgerSMPmc,smp
2655,1gay2,smp
2656,xd29,creative
2657,SkkyBox,pvp
2658,FishPratice,oldPVP
2659,Propbox,gens|pvp|box
2660,PlayingInBox,pvp|box
2661,NezurPVP,pvp
2662,seniseviyom,smp
2663,HypexLgend,farming|rpg
